sequenceID,labelStart,labelEnd,annotation,max.changes,min.changes,color,possible.fn,possible.fp
32_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
74_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
21_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
78_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
142_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
93_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
19_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
223_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
255_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
321_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
278_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
246_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
448_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
373_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
427_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
163_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
447_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
177_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
442_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
428_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
456_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
443_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
430_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
171_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
240_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
263_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
241_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
259_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
432_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
221_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
176_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
285_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
266_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
471_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
465_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
322_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
435_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
365_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
466_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
462_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
243_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
315_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
37_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
269_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
230_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
96_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
11_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
87_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
63_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
109_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
276_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
499_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
318_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
181_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
433_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
454_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
328_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
603_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
417_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
311_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
56_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
307_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
387_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
108_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
207_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
79_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
253_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
164_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
421_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
153_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
167_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
22_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
67_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
382_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
367_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
126_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
345_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
55_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
36_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
31_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
80_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
376_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
160_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
231_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
23_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
279_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
281_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
271_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
334_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
381_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
490_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
98_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
377_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
501_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
407_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
472_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
361_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
511_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
569_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
570_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
564_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
584_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
510_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
566_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
405_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
237_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
125_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
105_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
568_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
578_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
484_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
565_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
340_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
601_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
225_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
344_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
512_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
575_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
486_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
306_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
437_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
450_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
434_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
200_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
288_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
469_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
272_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
463_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
439_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
335_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
453_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
494_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
581_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
585_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
580_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
577_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
386_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
563_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
343_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
398_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
264_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
286_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
197_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
187_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
444_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
265_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
302_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
295_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
389_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
235_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
226_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
68_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
228_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
7_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
2_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
257_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
275_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
282_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
488_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
50_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
145_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
300_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
305_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
92_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
267_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
379_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
290_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
291_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
304_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
299_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
10_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
24_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
100_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
366_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
199_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
369_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
219_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
238_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
198_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
208_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
301_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
436_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
210_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
117_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
214_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
133_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
15_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
330_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
274_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
287_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
289_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
101_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
332_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
14_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
249_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
232_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
323_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
277_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
106_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
12_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
189_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
113_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
57_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
18_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
66_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
204_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
314_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
44_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
5_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
112_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
8_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
81_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
121_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
270_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
245_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
173_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
149_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
114_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
310_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
91_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
191_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
188_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
503_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
40_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
94_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
248_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
168_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
234_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
201_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
20_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
220_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
593_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
594_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
194_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
209_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
268_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
598_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
364_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
352_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
555_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
592_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
247_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
38_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
162_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
115_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
155_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
39_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
29_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
103_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
182_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
161_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
233_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
329_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
260_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
504_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
104_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
356_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
203_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
152_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
156_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
222_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
138_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
35_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
107_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
135_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
320_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
41_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
538_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
396_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
298_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
520_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
533_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
483_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
485_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
339_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
558_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
552_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
408_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
556_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
414_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
539_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
532_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
296_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
399_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
346_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
554_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
401_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
540_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
359_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
597_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
358_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
525_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
530_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
170_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
186_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
542_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
391_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
528_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
478_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
178_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
165_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
251_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
319_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
451_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
529_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
411_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
531_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
229_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
560_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
527_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
523_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
477_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
418_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
413_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
535_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
557_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
596_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
481_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
541_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
534_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
537_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
397_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
526_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
536_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
122_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
559_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
338_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
551_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
543_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
524_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
390_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
308_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
355_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
415_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
515_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
284_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
143_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
134_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
262_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
25_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
118_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
49_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
140_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
97_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
239_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
85_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
169_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
498_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
26_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
312_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
137_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
360_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
130_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
139_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
95_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
132_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
34_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
43_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
16_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
158_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
492_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
283_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
70_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
458_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
455_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
459_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
460_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
449_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
242_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
438_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
425_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
62_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
445_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
193_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
99_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
48_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
264_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
286_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
197_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
187_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
444_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
265_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
302_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
295_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
389_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
269_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
230_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
96_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
11_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
87_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
63_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
109_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
276_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
499_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
318_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
181_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
433_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
454_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
328_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
603_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
417_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
311_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
56_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
307_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
387_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
108_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
207_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
79_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
253_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
164_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
421_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
153_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
167_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
22_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
67_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
382_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
367_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
126_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
345_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
55_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
36_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
31_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
80_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
376_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
160_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
231_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
23_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
279_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
281_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
271_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
334_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
381_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
490_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
98_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
377_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
501_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
407_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
472_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
361_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
511_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
569_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
570_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
564_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
584_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
510_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
566_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
